zpid,streetAddress,zipcode,price,bathrooms,bedrooms,livingArea,homeType,lotAreaValue
47849311,2048 SE Harding St,34952,455000.0,2.0,4.0,2605.0,SINGLE_FAMILY,0.4300045913682277
66210992,1407 SE Grapeland Ave,34952,339000.0,2.0,3.0,1659.0,SINGLE_FAMILY,10000.0
2056606175,1526 SE Royal Green Cir APT L108,34952,172500.0,1.0,1.0,705.0,CONDO,0.0
47818045,774 E Prima Vista Blvd,34952,349000.0,2.0,3.0,1939.0,SINGLE_FAMILY,0.28000459136822775
47837630,2488 SE Sapelo Ave,34952,375000.0,2.0,3.0,1224.0,SINGLE_FAMILY,10000.0
47849791,1565 SE Cambridge Dr,34952,362300.0,2.0,3.0,1578.0,SINGLE_FAMILY,9736.0
47852534,1749 SE Ryecroft Ct,34952,215000.0,1.0,2.0,921.0,SINGLE_FAMILY,3996.0
102983952,1850 SE Genaro Ter,34952,98500.0,,,,LOT,10018.8
103531075,1837 SE Dranson Cir,34952,98500.0,,,,LOT,10018.8
103606420,124 SE Strada Cervaro,34952,520000.0,3.0,2.0,1967.0,SINGLE_FAMILY,0.0
47851001,2950 SE Aba St,34952,474900.0,2.0,3.0,2046.0,SINGLE_FAMILY,0.43999081726354455
70409549,2531 SE Jason Ave,34952,425000.0,2.0,3.0,1696.0,SINGLE_FAMILY,10000.0
81405041,1933 SE Bolton Ave,34952,595000.0,3.0,4.0,2343.0,SINGLE_FAMILY,0.43044077134986225
47848881,2864 SE Treasure Island Rd,34952,475000.0,2.0,3.0,1608.0,SINGLE_FAMILY,0.26000918273645546
,,,,,,,,
47858032,1546 SE Ballantrae Ct,34952,1900000.0,4.0,3.0,5539.0,SINGLE_FAMILY,42.0
81393380,2078 SE Glen Ridge Dr,34952,265000.0,3.0,2.0,1350.0,TOWNHOUSE,1525.0
103537636,162 SE Via Lago Garda,34952,625000.0,,,,LOT,0.39399999999999996
103571250,2514 SE Charleston Dr,34952,450000.0,2.0,3.0,2040.0,SINGLE_FAMILY,10000.0
,,,,,,,,
2060249171,11 El Segundo,34952,102500.0,2.0,3.0,1490.0,MANUFACTURED,6534.0
47848420,13 Lake Vista Trl APT 202,34952,184900.0,4.0,2.0,1080.0,CONDO,0.0
47856471,1827 SE Hideaway Cir #6,34952,272000.0,2.0,2.0,977.0,CONDO,365.0
103593126,2033 SE Mary Ter,34952,388165.0,2.0,4.0,1828.0,SINGLE_FAMILY,0.28999081726354453
47847337,1402 SE North Balcourt Ct,34952,1088800.0,2.0,3.0,1308.0,SINGLE_FAMILY,0.45
47851424,2802 SE Ginza St,34952,480000.0,2.0,3.0,1646.0,SINGLE_FAMILY,0.3731175390266299
103562422,1997 SE South Buttonwood Dr,34952,92500.0,,,,LOT,8712.0
117597518,116 Camino Del Rio,34952,191000.0,2.0,2.0,1435.0,SINGLE_FAMILY,5594.0
2103864004,106 W Caribbean,34952,92000.0,2.0,2.0,1248.0,MANUFACTURED,0.0
2141498929,12 Toreador,34952,155000.0,2.0,2.0,1750.0,MANUFACTURED,0.0
47851839,1917 SE Redwing Cir,34952,332000.0,2.0,3.0,1440.0,SINGLE_FAMILY,1.0
47856816,1501 SE Holyrood Ln,34952,500000.0,2.0,3.0,1776.0,SINGLE_FAMILY,9796.644
70418303,2365 SE Tavares Dr,34952,368100.0,3.0,3.0,1666.0,SINGLE_FAMILY,2614.0
47817818,103 E Arbor Ave,34952,255000.0,1.0,2.0,964.0,SINGLE_FAMILY,8250.264
47837300,2465 SE Wood Ave,34952,382000.0,2.0,3.0,1727.0,SINGLE_FAMILY,10000.0
47838143,2268 SE Trillo St,34952,181000.0,1.0,2.0,900.0,SINGLE_FAMILY,10000.0
47838665,2538 SE Jason Ave,34952,450000.0,2.0,3.0,1774.0,SINGLE_FAMILY,0.26000918273645546
47850685,2498 SE Hillard Rd,34952,417000.0,2.0,3.0,1786.0,SINGLE_FAMILY,0.52
47852057,2031 SE New York St,34952,375000.0,2.0,3.0,1115.0,SINGLE_FAMILY,0.31000918273645545
47852976,8519 Redbay Ct,34952,172000.0,2.0,2.0,1548.0,MANUFACTURED,7437.0
,,,,,,,,
47855913,1554 SE Royal Green Cir #101,34952,150000.0,2.0,2.0,782.0,CONDO,0.0
54858973,3829 Hydrilla Ct,34952,179900.0,2.0,3.0,1649.0,MANUFACTURED,5446.0
70417426,2190 SE Fern Park Dr,34952,280000.0,3.0,3.0,1353.0,TOWNHOUSE,1525.0
103562762,3509 Red Tailed Hawk Dr,34952,284995.0,2.0,2.0,1311.0,MANUFACTURED,6108.0
47849644,2424 SE Wishbone Rd,34952,390000.0,2.0,3.0,1189.0,SINGLE_FAMILY,0.0
47850141,1447 SE Grapeland Ave,34952,200000.0,2.0,3.0,1176.0,SINGLE_FAMILY,0.33709999999999996
47851402,2899 SE Ginza St,34952,350000.0,2.0,3.0,1828.0,SINGLE_FAMILY,0.5899908172635445
47851524,1802 SE Hanby Ave,34952,499900.0,2.0,3.0,1961.0,SINGLE_FAMILY,0.45
47862266,4252 SE Home Way,34952,290000.0,2.0,2.0,1264.0,SINGLE_FAMILY,2343.0
54858932,3808 Fetterbush Ct,34952,135000.0,2.0,2.0,1224.0,MANUFACTURED,0.0
2116003386,5 Boca Chica,34952,74000.0,2.0,2.0,1350.0,MANUFACTURED,0.0
47849434,1152 SE Oriental Ave,34952,416000.0,2.0,3.0,1977.0,SINGLE_FAMILY,10019.0
47851837,1925 SE Redwing Cir,34952,315000.0,2.0,3.0,1176.0,SINGLE_FAMILY,0.26000918273645546
47852540,1717 SE Linpark Ct,34952,240000.0,1.0,2.0,1041.0,SINGLE_FAMILY,5135.0
47852712,2651 SE Morningside Blvd,34952,543000.0,2.0,3.0,1850.0,SINGLE_FAMILY,0.33783287419651054
47852823,8169 Buckthorn Cir,34952,208300.0,2.0,2.0,1080.0,MANUFACTURED,0.25
47862168,4313 SE Brittney Cir,34952,280000.0,2.0,2.0,1327.0,SINGLE_FAMILY,2343.0
81385349,2078 SE Fern Park Dr,34952,330000.0,3.0,3.0,1582.0,SINGLE_FAMILY,3223.0
103584666,2182 SE Triumph Rd,34952,197000.0,,,,LOT,0.25
47842765,2844 SE Cabana Ln,34952,316500.0,2.0,3.0,1148.0,SINGLE_FAMILY,10000.0
47848859,3089 SE Morningside Blvd,34952,402000.0,3.0,3.0,1918.0,SINGLE_FAMILY,8625.0
47851807,1490 SE Vesthaven Cir,34952,305000.0,2.0,3.0,1220.0,SINGLE_FAMILY,10000.0
63526407,8012 Long Drive Dr,34952,130000.0,2.0,2.0,1080.0,MANUFACTURED,5861.0
47852892,2627 Caper Ct,34952,208250.0,2.0,2.0,1352.0,MANUFACTURED,7464.0
47853807,1728 Pondberry Ln,34952,400000.0,3.0,3.0,2068.0,SINGLE_FAMILY,5542.0
70418301,2349 SE Tavares Dr,34952,341000.0,3.0,3.0,1666.0,SINGLE_FAMILY,2614.0
103528786,2273 SE West Blackwell Dr,34952,435000.0,2.0,3.0,2202.0,SINGLE_FAMILY,0.0
103580569,2156 SE Camden St,34952,386165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10000.0
103603380,101 SE Via Lago Cervaro,34952,150000.0,,,,LOT,0.44899999999999995
47851298,3088 SE Pine Valley St,34952,400000.0,2.0,2.0,1725.0,SINGLE_FAMILY,0.3199954086317723
47851569,1850 SE Boma Ave,34952,350000.0,2.0,3.0,1823.0,SINGLE_FAMILY,0.4
47856683,2510 SE Anchorage Cv APT C-2,34952,229500.0,2.0,2.0,1018.0,CONDO,1000.0
47852958,8506 Lidflower Ct,34952,230000.0,2.0,2.0,1578.0,MANUFACTURED,7430.0
47854068,2116 SE Wild Meadow Cir #105,34952,235000.0,3.0,2.0,1425.0,CONDO,1000.0
103575519,1701 SE Flintlock Rd,34952,400000.0,2.0,4.0,1821.0,SINGLE_FAMILY,0.25
2059463458,15 S Granada Ln,34952,55000.0,1.0,2.0,946.0,MANUFACTURED,0.0
54858870,3712 Fetterbush Ct,34952,114000.0,2.0,2.0,1296.0,MANUFACTURED,7562.0
103545134,2126 SE North Blackwell Dr,34952,90000.0,0.0,0.0,,LOT,10100.0
103560988,156 SE Via Visconti,34952,340000.0,2.0,2.0,1509.0,SINGLE_FAMILY,5227.0
47838288,2471 SE Shell Ave,34952,499900.0,2.0,3.0,1897.0,SINGLE_FAMILY,0.0
47842559,1537 SE North Blackwell Dr,34952,472500.0,2.0,3.0,2068.0,SINGLE_FAMILY,0.0
47842567,1702 SE Berkshire Blvd,34952,445500.0,2.0,3.0,1358.0,SINGLE_FAMILY,0.3
47849851,1482 SE Bernardo Ter,34952,379000.0,2.0,3.0,1882.0,SINGLE_FAMILY,0.26000918273645546
47850964,2998 SE Farley Rd,34952,464000.0,2.0,3.0,1912.0,SINGLE_FAMILY,0.4414600550964187
47856823,1613 SE Ballantrae Blvd,34952,580000.0,2.0,3.0,2013.0,SINGLE_FAMILY,5459.0
66208467,1588 SE Flintlock Rd,34952,460000.0,3.0,3.0,1851.0,SINGLE_FAMILY,0.26000918273645546
81409087,3237 Perigrine Falcon Dr,34952,185000.0,2.0,2.0,1502.0,MANUFACTURED,6000.0
2058999895,4 Los Lagos Rd,34952,72000.0,2.0,2.0,1334.0,MANUFACTURED,0.0
2060373564,2349 SE Tavares Dr #4707,34952,340995.0,3.0,3.0,1666.0,SINGLE_FAMILY,2614.0
47817680,419 Willows Ave,34952,319000.0,2.0,2.0,1880.0,SINGLE_FAMILY,8250.0
47817829,120 NE Entrada Ave,34952,250000.0,2.0,3.0,1680.0,SINGLE_FAMILY,0.0
47851630,2461 SE Drayton Rd,34952,425000.0,2.0,3.0,1785.0,SINGLE_FAMILY,0.3444
103567669,2851 SE Grand Dr,34952,126000.0,,,,LOT,0.36999540863177227
2064800374,1613 SE Ballantrae Blvd N,34952,580000.0,2.0,3.0,2013.0,SINGLE_FAMILY,5459.0
47837954,2373 SE Luau Ave,34952,285000.0,1.0,2.0,900.0,SINGLE_FAMILY,9711.0
47846897,1438 SE Marisol Ln,34952,298000.0,2.0,2.0,1365.0,SINGLE_FAMILY,0.45
47850005,1671 SE Minorca Ave,34952,345000.0,2.0,2.0,1474.0,SINGLE_FAMILY,10000.0
47850717,2344 SE Delano Rd,34952,325000.0,2.0,3.0,1825.0,SINGLE_FAMILY,0.5
47852519,1550 SE Colchester Cir,34952,245000.0,2.0,2.0,986.0,SINGLE_FAMILY,5641.0
47853442,8491 Lavender Ct,34952,239000.0,2.0,2.0,1234.0,MANUFACTURED,7557.66
47856172,1625 SE Green Acres Cir APT Y102,34952,210000.0,2.0,2.0,874.0,CONDO,0.0
47857739,3325 SE La Prado Ct,34952,185000.0,1.0,1.0,737.0,SINGLE_FAMILY,2677.0
61096200,8640 Florence Dr,34952,100000.0,2.0,2.0,1800.0,MANUFACTURED,2583.108
66209796,1912 SE Berkshire Blvd,34952,330000.0,2.0,3.0,1540.0,SINGLE_FAMILY,0.25
70417407,1972 SE Avon Park Dr,34952,307321.0,3.0,3.0,1350.0,TOWNHOUSE,2614.0
81401985,2073 SE Avon Park Dr,34952,375000.0,3.0,4.0,2241.0,SINGLE_FAMILY,4574.0
81409336,2168 SE Casselberry Dr,34952,330000.0,3.0,3.0,1481.0,SINGLE_FAMILY,2744.0
103555389,2883 SE Melaleuca Blvd,34952,82000.0,0.0,,,LOT,10018.0
47847464,1381 SE Belcrest St,34952,310000.0,2.0,2.0,901.0,SINGLE_FAMILY,0.25826446280991733
47849958,2457 SE Camarin St,34952,395000.0,2.0,3.0,1977.0,SINGLE_FAMILY,10000.0
47850257,2209 SE Carnation Rd,34952,365000.0,2.0,3.0,1508.0,SINGLE_FAMILY,0.0
47850364,2193 SE Shelter Dr,34952,285000.0,2.0,2.0,1044.0,SINGLE_FAMILY,10454.0
47851318,1536 SE Sunshine Ave,34952,380000.0,2.0,2.0,1685.0,SINGLE_FAMILY,0.3099
70409482,2042 SE Camilo St,34952,425000.0,2.0,3.0,2026.0,SINGLE_FAMILY,10000.0
103569876,2367 SE Avalon Rd,34952,540000.0,3.0,4.0,2508.0,SINGLE_FAMILY,0.28000459136822775
47842549,1629 SE North Blackwell Dr,34952,500000.0,2.0,3.0,1769.0,SINGLE_FAMILY,0.252157943067034
47848821,1115 SE Mayfair Ln,34952,355000.0,3.0,3.0,1944.0,SINGLE_FAMILY,10454.0
47850859,2072 SE Allamanda Dr,34952,470000.0,2.0,3.0,1863.0,SINGLE_FAMILY,0.4299816345270891
47853155,3319 Columbrina Cir,34952,234000.0,2.0,2.0,1086.0,MANUFACTURED,4796.0
47856177,1625 SE Green Acres Cir APT Y203,34952,203000.0,2.0,2.0,874.0,CONDO,0.0
47837597,2481 SE Sapelo Ave,34952,365000.0,2.0,3.0,1580.0,SINGLE_FAMILY,10454.0
47838213,2226 SE Gaslight St,34952,299500.0,2.0,3.0,1358.0,SINGLE_FAMILY,10454.0
70418189,3052 Eagles Nest Way,34952,250000.0,2.0,3.0,2157.0,MANUFACTURED,6814.0
70418313,2316 SE Union Park Dr,34952,339995.0,3.0,3.0,1666.0,SINGLE_FAMILY,2614.0
70422640,3272 Perigrine Falcon Dr,34952,168458.0,2.0,3.0,1602.0,MANUFACTURED,8719.0
47850313,2361 SE Holland St,34952,260000.0,2.0,3.0,1176.0,SINGLE_FAMILY,10454.0
103528722,2490 SE University Ter,34952,315000.0,,,,SINGLE_FAMILY,9154.0
2057645216,500 Joanne Ln #115,34952,156500.0,2.0,2.0,1326.0,MANUFACTURED,0.0
47838421,2431 SE Marseille St,34952,309000.0,2.0,3.0,1062.0,SINGLE_FAMILY,10000.0
47849655,1234 SE Petunia Ave,34952,350000.0,2.0,3.0,1414.0,SINGLE_FAMILY,10375.992
47856794,1532 SE Holyrood Ln,34952,499000.0,2.0,3.0,1782.0,SINGLE_FAMILY,5697.648
47857772,3431 SE Sandpiper Cir,34952,390000.0,3.0,2.0,1378.0,TOWNHOUSE,4045.0
103533386,1862 SE Camilo St,34952,459000.0,2.0,4.0,2064.0,SINGLE_FAMILY,10000.0
103574644,2286 SE Powell Ct,34952,95000.0,,,,SINGLE_FAMILY,0.3099862258953168
103595603,2267 SE Blossom Rd,34952,93500.0,2.0,4.0,1828.0,SINGLE_FAMILY,10454.0
103597689,2625 SE Melaleuca Blvd,34952,409900.0,2.0,3.0,1680.0,SINGLE_FAMILY,10000.0
47855532,1500 SE Royal Green Cir #104,34952,198000.0,2.0,2.0,886.0,CONDO,0.0
47862359,2649 SE Tropical East Cir,34952,306000.0,2.0,2.0,1435.0,SINGLE_FAMILY,2870.0
54858996,3705 Hydrilla Ct,34952,282000.0,2.0,3.0,2100.0,MANUFACTURED,7527.0
2060373616,2365 SE Tavares Dr #4709,34952,368007.0,3.0,3.0,1666.0,SINGLE_FAMILY,2614.0
47849913,2455 SE Bordeaux Ct,34952,305000.0,2.0,2.0,1354.0,SINGLE_FAMILY,0.5100091827364555
47850641,2513 SE Hamden Rd,34952,500000.0,2.0,3.0,1736.0,SINGLE_FAMILY,0.4800045913682277
47852380,1550 SE Dewberry Ct,34952,285000.0,3.0,3.0,1551.0,TOWNHOUSE,3380.0
47862315,2538 SE Tropical East Cir,34952,264000.0,2.0,2.0,1181.0,SINGLE_FAMILY,2870.0
66209798,1950 SE Dranson Cir,34952,350000.0,2.0,3.0,1608.0,SINGLE_FAMILY,0.0
70418336,2177 SE Grand Dr,34952,280000.0,3.0,3.0,1378.0,TOWNHOUSE,0.0
99363883,2686 SE Melaleuca Blvd,34952,83250.0,,,,SINGLE_FAMILY,10000.0
103599199,2221 SE Manor Ave,34952,90000.0,,,,LOT,10454.0
2057694513,2538 SE Tropical East Cir E #2538,34952,264000.0,2.0,2.0,1181.0,SINGLE_FAMILY,2870.0
47842740,1858 SE Balleto St,34952,225000.0,2.0,3.0,1432.0,SINGLE_FAMILY,10625.0
47853970,1364 SE Huffman Rd,34952,190000.0,,,1000.0,CONDO,999.0
47862218,4300 SE Brittney Cir,34952,305000.0,2.0,2.0,1264.0,SINGLE_FAMILY,2343.0
2078101427,21 Los Lagos,34952,55000.0,2.0,2.0,1228.0,MANUFACTURED,6534.0
47817409,223 E Arbor Ave,34952,285000.0,2.0,2.0,1501.0,SINGLE_FAMILY,10019.0
47843642,2774 SE Helms Ave,34952,260000.0,2.0,2.0,960.0,SINGLE_FAMILY,10000.0
103550076,1489 SE Santurce Rd,34952,85000.0,,,,SINGLE_FAMILY,0.48999081726354454
47852971,8506 Redbay Ct,34952,208000.0,2.0,2.0,1036.0,MANUFACTURED,5641.0
47843302,2222 SE Rock Springs Dr,34952,339000.0,2.0,2.0,1226.0,SINGLE_FAMILY,0.44855371900826446
47849826,1458 SE Santurce Rd,34952,370000.0,2.0,3.0,1282.0,SINGLE_FAMILY,10019.0
47851938,2092 SE Talwood Ln,34952,212000.0,2.0,3.0,1208.0,SINGLE_FAMILY,0.3099862258953168
47862369,2642 SE Tropical East Cir,34952,257200.0,2.0,2.0,1181.0,SINGLE_FAMILY,2870.0
66219730,3101 Scarlet Ibis Ln,34952,175000.0,2.0,2.0,1215.0,MANUFACTURED,6348.0
70418100,7832 Horned Lark Cir,34952,297500.0,2.0,3.0,2075.0,MANUFACTURED,6801.0
81397416,1750 SE Gaskins Cir,34952,537000.0,2.0,4.0,2236.0,SINGLE_FAMILY,9533.0
103555167,180 SE Via Bisento,34952,427100.0,,,,SINGLE_FAMILY,6020.0
103564708,2512 SE Sapelo Ave,34952,355900.0,2.0,3.0,1270.0,SINGLE_FAMILY,10000.0
103605528,260 SE Via Visconti,34952,530000.0,3.0,3.0,1920.0,SINGLE_FAMILY,5663.0
103606852,2352 SE Melaleuca Blvd,34952,85000.0,,,,LOT,10454.0
326171514,8 Alta Loma,34952,235000.0,2.0,2.0,1458.0,SINGLE_FAMILY,5227.0
2060373796,2316 SE Union Park Dr #5103,34952,339995.0,3.0,3.0,1666.0,SINGLE_FAMILY,2614.0
2060682986,11 Orinco Rd,34952,47500.0,2.0,2.0,1200.0,MANUFACTURED,0.0
2064309922,10 Maya Way,34952,119900.0,2.0,2.0,1248.0,MANUFACTURED,0.0
2078728640,12 Juan Carlos Ln,34952,120000.0,2.0,2.0,1472.0,MANUFACTURED,0.0
47817734,318 Holly Ave,34952,550000.0,3.0,3.0,2030.0,SINGLE_FAMILY,0.31000918273645545
47848354,8 Lake Vista Trl APT 206,34952,154000.0,2.0,2.0,1080.0,CONDO,0.0
47856742,2516 SE Anchorage Cv APT G-1,34952,235000.0,2.0,2.0,1018.0,CONDO,1000.0
,,,,,,,,
103526495,187 SE Via Tirso,34952,455000.0,2.0,2.0,1547.0,SINGLE_FAMILY,6534.0
337761294,2341 SE Midtown Rd,34952,399900.0,2.0,4.0,1840.0,SINGLE_FAMILY,0.25
337761896,67 El Camino Real,34952,235000.0,2.0,2.0,1446.0,SINGLE_FAMILY,0.0
2058280538,8 W Alta Loma,34952,234900.0,2.0,2.0,1431.0,SINGLE_FAMILY,5227.0
2077827533,1503 SE Prestwick Ln #8,34952,374000.0,2.0,3.0,1669.0,CONDO,1000.0
2136498505,3804 Meadowlark Cir,34952,125000.0,2.0,2.0,1137.0,MANUFACTURED,5238.0
47850774,3003 SE Santa Anita St,34952,325000.0,2.0,2.0,1605.0,SINGLE_FAMILY,0.31000918273645545
47851520,1962 SE Erwin Rd,34952,420000.0,2.0,3.0,2134.0,SINGLE_FAMILY,0.4017
47856239,1678 SE Green Acres Cir #HH101,34952,240000.0,2.0,2.0,1154.0,SINGLE_FAMILY,0.0
47857848,3212 SE Braemar Way,34952,535000.0,3.0,3.0,2141.0,SINGLE_FAMILY,0.33000459136822774
61096235,531 Barb Ann Ln,34952,130000.0,2.0,2.0,1166.0,MANUFACTURED,1788.0
103529651,2032 SE North Blackwell Dr,34952,95500.0,2.0,3.0,1552.0,SINGLE_FAMILY,10018.0
308928504,2 Las Olas Ln,34952,220000.0,2.0,2.0,1446.0,SINGLE_FAMILY,0.0
,,,,,,,,
47837157,1701 SE Ridgewood St,34952,205000.0,2.0,3.0,1931.0,SINGLE_FAMILY,0.2699954086317723
47838138,2292 SE Trillo St,34952,118000.0,,,,LOT,10000.0
103517291,1756 SE Berkshire Blvd,34952,96000.0,,,,SINGLE_FAMILY,0.2599862258953168
103535700,2755 SE Rawlings Rd,34952,500000.0,2.0,4.0,2142.0,SINGLE_FAMILY,10019.0
103555627,2441 SE Toledo Ave,34952,394900.0,2.0,4.0,1546.0,SINGLE_FAMILY,0.46000918273645547
47837115,1610 SE Ridgewood St,34952,265000.0,2.0,3.0,1118.0,SINGLE_FAMILY,10000.0
47843659,2774 SE Export Ave,34952,375000.0,2.0,3.0,1755.0,SINGLE_FAMILY,10000.0
47852535,1702 SE Ryecroft Ct,34952,264000.0,2.0,3.0,1183.0,CONDO,
,,,,,,,,
54858975,3821 Hydrilla Ct,34952,123500.0,2.0,2.0,1085.0,MANUFACTURED,0.0
47847069,1514 SE Faculty Ct,34952,350000.0,2.0,2.0,1320.0,SINGLE_FAMILY,0.28000459136822775
47849284,2058 SE Bisbee St,34952,637000.0,3.0,4.0,2407.0,SINGLE_FAMILY,0.0
47849957,2441 SE Camarin St,34952,345000.0,2.0,2.0,1226.0,SINGLE_FAMILY,10506.672
47862273,2412 SE Garden Ter #201,34952,150500.0,2.0,2.0,861.0,CONDO,0.0
61096076,2198 SE Bersell Rd,34952,435000.0,2.0,3.0,2192.0,SINGLE_FAMILY,0.5525482093663912
70417415,2181 SE Destin Dr,34952,274900.0,3.0,2.0,1350.0,TOWNHOUSE,1525.0
2060425095,21 Flores Way,34952,65000.0,2.0,2.0,1008.0,MANUFACTURED,0.0
47817728,330 Holly Ave,34952,380000.0,2.0,3.0,1359.0,SINGLE_FAMILY,10019.0
47849634,2486 SE Wishbone Rd,34952,370000.0,2.0,3.0,1753.0,SINGLE_FAMILY,0.0
81399280,7711 McClintock Way,34952,239000.0,2.0,2.0,1466.0,MANUFACTURED,6466.0
2059703907,2452 SE Garden Ter,34952,188875.0,2.0,2.0,861.0,CONDO,0.0
47838290,2431 SE Shell Ave,34952,281250.0,2.0,3.0,1496.0,SINGLE_FAMILY,10624.284
47850753,2984 SE Santa Anita St,34952,485000.0,3.0,3.0,2206.0,SINGLE_FAMILY,0.0
103523204,2102 SE Heathwood Cir,34952,95500.0,0.0,,,LOT,0.32998163452708906
103542485,129 SE Strada Cervaro,34952,464201.0,2.0,3.0,1788.0,SINGLE_FAMILY,6886.0
103607267,2365 SE Beechwood Ter,34952,466400.0,,,,LOT,0.0
81388016,2050 SE North Blackwell Dr,34952,399900.0,2.0,4.0,1780.0,SINGLE_FAMILY,10079.784
103518223,2611 SE Caladium Ave,34952,85000.0,,,,LOT,10375.992
103533274,191 SE Via Bisento,34952,180000.0,,,,SINGLE_FAMILY,6609.0
103607940,180 SE Via Sangro,34952,435000.0,2.0,2.0,1547.0,SINGLE_FAMILY,5600.0
47851064,2938 SE Bakersfield St,34952,410000.0,2.0,3.0,1870.0,SINGLE_FAMILY,0.43999081726354455
103531342,2062 SE Heathwood Cir,34952,324000.0,,,,LOT,10019.0
103608334,2232 SE Trillo St,34952,326800.0,2.0,2.0,1239.0,SINGLE_FAMILY,10000.0
47837158,2312 SE Bounty Ave,34952,330000.0,2.0,3.0,1429.0,SINGLE_FAMILY,10454.0
47847382,2341 SE Rainier Rd,34952,319900.0,2.0,3.0,1204.0,SINGLE_FAMILY,0.0
47850692,1962 SE Bolton Ave,34952,599900.0,3.0,3.0,2096.0,SINGLE_FAMILY,0.43999081726354455
47850772,3023 SE Santa Anita St,34952,255000.0,2.0,3.0,1730.0,SINGLE_FAMILY,0.31000918273645545
47851428,2888 SE Ginza St,34952,325000.0,2.0,4.0,2396.0,SINGLE_FAMILY,0.5199954086317723
103551777,1415 SE Bernardo Ter,34952,90000.0,,,,LOT,9985.0
103600873,208 SE Via Tirso,34952,444700.0,,,,SINGLE_FAMILY,6534.0
47853308,3783 Satinwood Ct,34952,194000.0,2.0,2.0,962.0,MANUFACTURED,5625.0
54858981,3716 Nimblewill Ct,34952,175000.0,2.0,2.0,1596.0,MANUFACTURED,0.0
70418169,2821 Eagles Nest Way,34952,145000.0,2.0,2.0,1596.0,MANUFACTURED,6535.0
99368338,156 SE Via Bisento,34952,80700.0,3.0,3.0,2000.0,SINGLE_FAMILY,0.4299816345270891
103543028,2063 SE South Buttonwood Dr,34952,429400.0,2.0,4.0,1864.0,SINGLE_FAMILY,0.2699954086317723
103546654,1812 SE Camilo St,34952,410000.0,2.0,4.0,1874.0,SINGLE_FAMILY,10000.0
2059753083,2265 SE Lennard Rd,34952,373165.0,2.0,4.0,1916.0,SINGLE_FAMILY,10000.0
47849304,1573 SE Portillo Rd,34952,380000.0,2.0,3.0,1590.0,SINGLE_FAMILY,10000.0
47853204,8499 Labelia Ct,34952,209900.0,2.0,2.0,1098.0,MANUFACTURED,5749.0
47856998,1100 SE Mitchell Ave APT 804,34952,290000.0,2.0,3.0,1764.0,SINGLE_FAMILY,1744.0
62023829,2817 Hook Ct,34952,226300.0,2.0,2.0,1475.0,MANUFACTURED,8600.0
47847400,1521 SE Collette Cir,34952,255500.0,1.0,2.0,875.0,SINGLE_FAMILY,0.26138659320477503
47851540,2125 SE Erwin Rd,34952,400000.0,3.0,3.0,2278.0,SINGLE_FAMILY,0.31565656565656564
2111716267,7 Novedades,34952,92500.0,2.0,2.0,1543.0,MANUFACTURED,0.0
47847615,1362 SE Remington Ct,34952,232000.0,1.0,2.0,813.0,SINGLE_FAMILY,4199.0
47851641,2491 SE Morningside Blvd,34952,390000.0,2.0,3.0,1759.0,SINGLE_FAMILY,0.0
47853428,8474 Juneberry Ct,34952,235000.0,2.0,2.0,1266.0,MANUFACTURED,4953.0
47862093,3201 SE Guenevere Ln #A,34952,260000.0,3.0,2.0,1328.0,CONDO,
47862133,2502 SE King Arthurs Ct #B,34952,246500.0,,,1328.0,CONDO,1000.0
66222178,2308 SE Union Park Dr,34952,363100.0,3.0,3.0,1666.0,SINGLE_FAMILY,2614.0
103572034,2756 SE Bishop Ave,34952,90000.0,0.0,,,LOT,10000.0
47817928,777 Lomas St,34952,260000.0,1.0,2.0,880.0,SINGLE_FAMILY,0.0
47849652,1282 SE Petunia Ave,34952,299999.0,2.0,3.0,1350.0,SINGLE_FAMILY,10454.0
47849998,1632 SE Grapeland Ave,34952,407000.0,2.0,3.0,1627.0,SINGLE_FAMILY,10000.0
47850497,2284 SE Seafury Ln,34952,275000.0,2.0,2.0,1100.0,SINGLE_FAMILY,10000.0
47856267,1677 SE Green Acres Cir APT LL101,34952,198000.0,2.0,2.0,874.0,CONDO,0.0
81403716,2137 SE Fern Park Dr,34952,277000.0,3.0,2.0,1350.0,TOWNHOUSE,1525.0
103518141,2319 SE Patio Cir,34952,75000.0,,,,LOT,10000.0
103553697,2601 SE Ibis Ave,34952,557400.0,3.0,4.0,2438.0,SINGLE_FAMILY,0.28999081726354453
103559511,1197 SE Petunia Ave,34952,98000.0,,,,LOT,0.28000459136822775
103608832,2265 SE Longhorn Ave,34952,105000.0,,,,LOT,0.26000918273645546
47851438,1782 SE Elrose St,34952,499900.0,4.0,4.0,2410.0,SINGLE_FAMILY,0.0
47862328,2512 SE Tropical East Cir,34952,280000.0,2.0,2.0,1181.0,TOWNHOUSE,0.0
81380264,1905 SE High Springs Dr,34952,280000.0,3.0,3.0,1353.0,TOWNHOUSE,0.0
103515958,3604 Red Tailed Hawk Dr,34952,262995.0,2.0,2.0,1568.0,MANUFACTURED,6800.0
47843536,2461 SE Rock Springs Dr,34952,310000.0,2.0,3.0,1697.0,SINGLE_FAMILY,0.3099862258953168
47850205,1502 SE Portillo Rd,34952,380000.0,2.0,2.0,1610.0,SINGLE_FAMILY,0.25
